"","var1","var25","es25","ticker","period","date"
"9620",-0.0893791075998378,-0.0753025090618657,-0.0898192095855689,"XRP","p2",2021-03-16
"9621",-0.112389096308398,-0.0946885818228216,-0.112942499287999,"XRP","p2",2021-03-17
"9622",-0.0983935526356649,-0.0828972406185644,-0.0988780416741095,"XRP","p2",2021-03-18
"9623",-0.0825504019279263,-0.0695492778588628,-0.0829568794234729,"XRP","p2",2021-03-19
"9624",-0.0729674186646658,-0.0614755489595749,-0.0733267096299747,"XRP","p2",2021-03-20
"9625",-0.221854972227084,-0.186914330487008,-0.222947384273293,"XRP","p2",2021-03-21
"9626",-0.171596618194373,-0.144571323697024,-0.172441558521482,"XRP","p2",2021-03-22
"9627",-0.167530192223762,-0.141145332022635,-0.168355109503063,"XRP","p2",2021-03-23
"9628",-0.130839068145225,-0.110232809201485,-0.131483318633379,"XRP","p2",2021-03-24
"9629",-0.237488938630747,-0.200086054040745,-0.238658332198073,"XRP","p2",2021-03-25
"9630",-0.203115782605003,-0.171126435147457,-0.20411592303668,"XRP","p2",2021-03-26
"9631",-0.207136621681253,-0.174514019551758,-0.208156560691247,"XRP","p2",2021-03-27
"9632",-0.157737595321403,-0.132895002199691,-0.158514293934642,"XRP","p2",2021-03-28
"9633",-0.12759353532462,-0.107498425616806,-0.128221804836039,"XRP","p2",2021-03-29
"9634",-0.113248647223104,-0.0954127593435187,-0.113806282624291,"XRP","p2",2021-03-30
"9635",-0.0944616067662375,-0.0795845493485986,-0.0949267349357791,"XRP","p2",2021-03-31
"9636",-0.0830001653440887,-0.0699282066111267,-0.0834088574709723,"XRP","p2",2021-04-01
"9637",-0.0750985626687617,-0.0632710523494618,-0.0754683473695001,"XRP","p2",2021-04-02
"9638",-0.118905883782756,-0.100179019812415,-0.11949137536992,"XRP","p2",2021-04-03
"9639",-0.102600425541996,-0.0864415597962562,-0.103105629187797,"XRP","p2",2021-04-04
"9640",-0.119467762508756,-0.100652406479529,-0.120056020782114,"XRP","p2",2021-04-05
"9641",-0.667334307196221,-0.562233715063726,-0.670620255799092,"XRP","p2",2021-04-06
"9642",-0.488771992848807,-0.411793744747013,-0.49117870209439,"XRP","p2",2021-04-07
"9643",-0.360152513204013,-0.303430954028099,-0.36192590119684,"XRP","p2",2021-04-08
"9644",-0.316673774552235,-0.266799819535434,-0.31823307359596,"XRP","p2",2021-04-09
"9645",-0.281321226348736,-0.237015056038211,-0.282706449737838,"XRP","p2",2021-04-10
"9646",-0.318440765841645,-0.268288521774203,-0.320008765535847,"XRP","p2",2021-04-11
"9647",-0.298988656417733,-0.25189998662878,-0.300460874086203,"XRP","p2",2021-04-12
"9648",-0.28204978472614,-0.237628871450893,-0.28343859553066,"XRP","p2",2021-04-13
"9649",-0.31574410394134,-0.266016565691427,-0.317298825294674,"XRP","p2",2021-04-14
"9650",-0.300486096513647,-0.253161590144637,-0.301965687564749,"XRP","p2",2021-04-15
"9651",-0.284636498984613,-0.23980819589393,-0.286038046748723,"XRP","p2",2021-04-16
"9652",-0.278527743796983,-0.234661527894818,-0.279899212101131,"XRP","p2",2021-04-17
"9653",-0.265603356988631,-0.223772643670192,-0.266911185719153,"XRP","p2",2021-04-18
"9654",-0.272887493493491,-0.229909578462838,-0.274231189251848,"XRP","p2",2021-04-19
"9655",-0.259299280929456,-0.21846141650178,-0.260576068441663,"XRP","p2",2021-04-20
"9656",-0.247059599092086,-0.208149400895187,-0.248276118512275,"XRP","p2",2021-04-21
"9657",-0.23798448295507,-0.200503553521048,-0.239156316578545,"XRP","p2",2021-04-22
"9658",-0.241389078614157,-0.203371948634347,-0.242577676438466,"XRP","p2",2021-04-23
"9659",-0.235086549348944,-0.198062024650419,-0.236244113571338,"XRP","p2",2021-04-24
"9660",-0.223213777370843,-0.188059133108101,-0.224312880162328,"XRP","p2",2021-04-25
"9661",-0.224718819294984,-0.189327141216198,-0.225825332900441,"XRP","p2",2021-04-26
"9662",-0.291754030719425,-0.245804765029062,-0.293190625150861,"XRP","p2",2021-04-27
"9663",-0.28528953014251,-0.240358379107947,-0.286694293426634,"XRP","p2",2021-04-28
"9664",-0.272095605333521,-0.229242407275484,-0.273435401841136,"XRP","p2",2021-04-29
"9665",-0.258639148738232,-0.21790525061865,-0.259912685764996,"XRP","p2",2021-04-30
"9666",-0.264145408613047,-0.22254431219864,-0.26544605841784,"XRP","p2",2021-05-01
"9667",-0.251239148408778,-0.211670699761851,-0.252476247895194,"XRP","p2",2021-05-02
"9668",-0.239618079817595,-0.201879870043411,-0.240797957258494,"XRP","p2",2021-05-03
"9669",-0.227739373967911,-0.191871979173726,-0.228860760759567,"XRP","p2",2021-05-04
"9670",-0.223603886170732,-0.188387802438413,-0.224704909854717,"XRP","p2",2021-05-05
"9671",-0.221900980898734,-0.186953093107344,-0.222993619491261,"XRP","p2",2021-05-06
"9672",-0.213059393931972,-0.179503995655323,-0.214108496623486,"XRP","p2",2021-05-07
"9673",-0.20469067145836,-0.172453289770824,-0.20569856662971,"XRP","p2",2021-05-08
"9674",-0.193855502881676,-0.163324586186252,-0.194810045772674,"XRP","p2",2021-05-09
"9675",-0.184217830963491,-0.155204781721391,-0.185124918037767,"XRP","p2",2021-05-10
"9676",-0.179461119768278,-0.151197220027153,-0.180344784836015,"XRP","p2",2021-05-11
"9677",-0.169344368327868,-0.142673787790295,-0.170178218595283,"XRP","p2",2021-05-12
"9678",-0.159578674780474,-0.134446124227794,-0.160364438853726,"XRP","p2",2021-05-13
"9679",-0.165644899734077,-0.139556960214043,-0.16646053384877,"XRP","p2",2021-05-14
"9680",-0.160157332724051,-0.134933647500402,-0.160945946104225,"XRP","p2",2021-05-15
"9681",-0.178911873505568,-0.150734476296705,-0.179792834089256,"XRP","p2",2021-05-16
"9682",-0.182669429425276,-0.153900242842072,-0.183568892183199,"XRP","p2",2021-05-17
"9683",-0.177119109653157,-0.149224060497452,-0.177991242682481,"XRP","p2",2021-05-18
"9684",-0.174236955750316,-0.146795826134696,-0.175094897077687,"XRP","p2",2021-05-19
"9685",-0.303358676612832,-0.255581758512375,-0.304852412224556,"XRP","p2",2021-05-20
"9686",-0.287662509958759,-0.242357630822527,-0.289078957775848,"XRP","p2",2021-05-21
"9687",-0.315410587817141,-0.265735576077197,-0.316963666939842,"XRP","p2",2021-05-22
"9688",-0.301848641172429,-0.254309543332696,-0.303334941382149,"XRP","p2",2021-05-23
"9689",-0.310166233065049,-0.26131717135323,-0.311693489028376,"XRP","p2",2021-05-24
"9690",-0.318538391823404,-0.268370772331111,-0.320106872227132,"XRP","p2",2021-05-25
"9691",-0.300784999332309,-0.253413417812369,-0.302266062178415,"XRP","p2",2021-05-26
"9692",-0.288498368897373,-0.243061847691432,-0.289918932476955,"XRP","p2",2021-05-27
"9693",-0.273254167632151,-0.230218503930889,-0.274599668890931,"XRP","p2",2021-05-28
"9694",-0.276412920024387,-0.232879774411519,-0.277773974953791,"XRP","p2",2021-05-29
"9695",-0.264655235733105,-0.222973845031974,-0.265958395922416,"XRP","p2",2021-05-30
"9696",-0.261624564979446,-0.220420484207286,-0.262912802171061,"XRP","p2",2021-05-31
"9697",-0.258887875202769,-0.218114804365075,-0.260162636956584,"XRP","p2",2021-06-01
"9698",-0.245341127752232,-0.206701577045555,-0.246549185433773,"XRP","p2",2021-06-02
"9699",-0.233202365335755,-0.196474586740851,-0.23435065185167,"XRP","p2",2021-06-03
"9700",-0.221532063036146,-0.186642277286548,-0.222622885080172,"XRP","p2",2021-06-04
"9701",-0.21409115029408,-0.180373257442486,-0.215145333345378,"XRP","p2",2021-06-05
"9702",-0.214099688454887,-0.180380450901324,-0.215153913548018,"XRP","p2",2021-06-06
"9703",-0.205781914368678,-0.173372669381446,-0.206795182811082,"XRP","p2",2021-06-07
"9704",-0.203447574867464,-0.17140597239639,-0.204449349041493,"XRP","p2",2021-06-08
"9705",-0.193610063141545,-0.163117801527603,-0.194563397489294,"XRP","p2",2021-06-09
"9706",-0.183930115329926,-0.154962379333567,-0.184835785694805,"XRP","p2",2021-06-10
"9707",-0.174667765512056,-0.14715878630356,-0.175527828143127,"XRP","p2",2021-06-11
"9708",-0.168860115061326,-0.142265801103347,-0.169691580869666,"XRP","p2",2021-06-12
"9709",-0.159383715086298,-0.134281869352895,-0.16016851917963,"XRP","p2",2021-06-13
"9710",-0.15570409759646,-0.131181766467406,-0.15647078328374,"XRP","p2",2021-06-14
"9711",-0.144603324693427,-0.12182928942247,-0.145315350266851,"XRP","p2",2021-06-15
"9712",-0.094890087928048,-0.079945547656106,-0.0953573259352823,"XRP","p2",2021-06-16
"9713",-0.0961751959828948,-0.0810282599760683,-0.09664876185155,"XRP","p2",2021-06-17
"9714",-0.0876517040690208,-0.073847159780295,-0.0880833003340696,"XRP","p2",2021-06-18
"9715",-0.117016049035515,-0.0985868211207848,-0.117592235092032,"XRP","p2",2021-06-19
"9716",-0.0997525983916109,-0.0840422459570692,-0.100243779360104,"XRP","p2",2021-06-20
"9717",-0.0918060301859145,-0.0773472079287272,-0.0922580823183636,"XRP","p2",2021-06-21
"9718",-0.19436100024422,-0.163750471169285,-0.195318032200045,"XRP","p2",2021-06-22
"9719",-0.203585624023004,-0.171522279753503,-0.204588077949932,"XRP","p2",2021-06-23
"9720",-0.214072794366354,-0.180357792447914,-0.215126887033216,"XRP","p2",2021-06-24
"9721",-0.211499585386053,-0.178189846294046,-0.212541007593203,"XRP","p2",2021-06-25
"9722",-0.211067297267779,-0.177825640599697,-0.212106590891814,"XRP","p2",2021-06-26
"9723",-0.204171590759573,-0.172015960734163,-0.20517692998186,"XRP","p2",2021-06-27
"9724",-0.196504084630698,-0.165556034412942,-0.197471669116297,"XRP","p2",2021-06-28
"9725",-0.194823854265156,-0.164140428845546,-0.195783165310348,"XRP","p2",2021-06-29
"9726",-0.197111275036925,-0.166067596480354,-0.198081849323056,"XRP","p2",2021-06-30
"9727",-0.191352843741488,-0.161216078754889,-0.192295063559602,"XRP","p2",2021-07-01
"9728",-0.185767347886436,-0.156510260319969,-0.18668206476921,"XRP","p2",2021-07-02
"9729",-0.179570221978678,-0.151289139385133,-0.180454424264797,"XRP","p2",2021-07-03
"9730",-0.174916742613681,-0.147368551213445,-0.175778031205938,"XRP","p2",2021-07-04
"9731",-0.171176991214252,-0.144217785098108,-0.172019865301585,"XRP","p2",2021-07-05
"9732",-0.169258560002418,-0.1426014936896,-0.170091987750349,"XRP","p2",2021-07-06
"9733",-0.163197781001709,-0.137495245955889,-0.164001365524026,"XRP","p2",2021-07-07
"9734",-0.156982003742276,-0.132258411129785,-0.157754981828837,"XRP","p2",2021-07-08
"9735",-0.157896125719684,-0.133028565143803,-0.158673604935292,"XRP","p2",2021-07-09
"9736",-0.152903589455905,-0.128822319217427,-0.153656485464291,"XRP","p2",2021-07-10
"9737",-0.147702587365019,-0.124440439406843,-0.148429873682175,"XRP","p2",2021-07-11
"9738",-0.143018729687865,-0.120494257299527,-0.143722952728603,"XRP","p2",2021-07-12
"9739",-0.138144654802501,-0.116387815894154,-0.138824877938862,"XRP","p2",2021-07-13
"9740",-0.132476187869713,-0.11161209375913,-0.133128499521833,"XRP","p2",2021-07-14
"9741",-0.126709628895859,-0.106753728409047,-0.127333546059341,"XRP","p2",2021-07-15
"9742",-0.123475945873869,-0.104029328360696,-0.124083940408928,"XRP","p2",2021-07-16
"9743",-0.117910556552791,-0.0993404498180766,-0.118491147156916,"XRP","p2",2021-07-17
"9744",-0.112595907177485,-0.0948628213935864,-0.113150328492093,"XRP","p2",2021-07-18
"9745",-0.107041570000556,-0.0901832543579552,-0.107568641804897,"XRP","p2",2021-07-19
"9746",-0.110520143907136,-0.0931139766504107,-0.111064344180589,"XRP","p2",2021-07-20
"9747",-0.11099233738862,-0.0935118028860182,-0.111538862738866,"XRP","p2",2021-07-21
"9748",-0.115242076535685,-0.0970922371645204,-0.115809527566302,"XRP","p2",2021-07-22
"9749",-0.115677564793371,-0.0974591389981963,-0.116247160164562,"XRP","p2",2021-07-23
"9750",-0.110461638812234,-0.0930646857080711,-0.111005551007084,"XRP","p2",2021-07-24
"9751",-0.099152089969187,-0.0835363135066832,-0.099640314039181,"ADA","p2",2020-11-05
"9752",-0.096541167179829,-0.08133659321091,-0.0970165350876276,"ADA","p2",2020-11-06
"9753",-0.133899071099432,-0.11281088260562,-0.134558389016794,"ADA","p2",2020-11-07
"9754",-0.130504713156376,-0.109951112838052,-0.131147317283333,"ADA","p2",2020-11-08
"9755",-0.121791623191874,-0.102610274988717,-0.122391324135994,"ADA","p2",2020-11-09
"9756",-0.110691505938121,-0.09325835033278,-0.111236549996796,"ADA","p2",2020-11-10
"9757",-0.103040743895417,-0.0868125310186032,-0.103548115665144,"ADA","p2",2020-11-11
"9758",-0.0971636316153167,-0.0818610237523723,-0.0976420645328414,"ADA","p2",2020-11-12
"9759",-0.0950878893861997,-0.080112196736578,-0.095556101366176,"ADA","p2",2020-11-13
"9760",-0.0945178216403671,-0.0796319107642832,-0.0949832266114833,"ADA","p2",2020-11-14
"9761",-0.096001274404308,-0.0808817298573495,-0.0964739838845503,"ADA","p2",2020-11-15
"9762",-0.097477879278393,-0.0821257795564067,-0.0979578595488086,"ADA","p2",2020-11-16
"9763",-0.0989613271313669,-0.0833755945119498,-0.099448611886727,"ADA","p2",2020-11-17
"9764",-0.106449407552548,-0.0896843534480593,-0.106973563553898,"ADA","p2",2020-11-18
"9765",-0.102753947694847,-0.0865709032593621,-0.103259907282457,"ADA","p2",2020-11-19
"9766",-0.0976657596094849,-0.0822840700195196,-0.0981466650010951,"ADA","p2",2020-11-20
"9767",-0.123314938101227,-0.103893678211751,-0.123922139835346,"ADA","p2",2020-11-21
"9768",-0.163876182510456,-0.138066803863904,-0.164683107476185,"ADA","p2",2020-11-22
"9769",-0.194360806738705,-0.163750308139566,-0.19531783774171,"ADA","p2",2020-11-23
"9770",-0.167853443233169,-0.141417673207491,-0.168679952197763,"ADA","p2",2020-11-24
"9771",-0.158985365825552,-0.133946257377987,-0.159768208450422,"ADA","p2",2020-11-25
"9772",-0.147042829314505,-0.123884588739818,-0.147766866988483,"ADA","p2",2020-11-26
"9773",-0.17780090283799,-0.149798475915751,-0.17867639301131,"ADA","p2",2020-11-27
"9774",-0.15116752583601,-0.127359673751616,-0.151911873481506,"ADA","p2",2020-11-28
"9775",-0.2304453719428,-0.19415180096315,-0.231580083046077,"ADA","p2",2020-11-29
"9776",-0.191925988818273,-0.161698957399545,-0.192871030797999,"ADA","p2",2020-11-30
"9777",-0.164586454445163,-0.138665212823625,-0.165396876784017,"ADA","p2",2020-12-01
"9778",-0.162500859561919,-0.136908084879386,-0.163301012448837,"ADA","p2",2020-12-02
"9779",-0.140158865965706,-0.11808480256635,-0.140849007061156,"ADA","p2",2020-12-03
"9780",-0.131307058561122,-0.110627094325607,-0.131953613430208,"ADA","p2",2020-12-04
"9781",-0.164568469317465,-0.138650060230611,-0.165378803097699,"ADA","p2",2020-12-05
"9782",-0.162190801373026,-0.136646858735986,-0.16298942753599,"ADA","p2",2020-12-06
"9783",-0.140255867896314,-0.118166527355898,-0.140946486628467,"ADA","p2",2020-12-07
"9784",-0.126742802631964,-0.106781677508459,-0.127366883142649,"ADA","p2",2020-12-08
"9785",-0.14569345760305,-0.122747733849919,-0.146410850981894,"ADA","p2",2020-12-09
"9786",-0.137923460184567,-0.116201457916672,-0.138602594160461,"ADA","p2",2020-12-10
"9787",-0.128648281335573,-0.108387056340256,-0.129281744407616,"ADA","p2",2020-12-11
"9788",-0.115752834536485,-0.0975225542712417,-0.116322800535269,"ADA","p2",2020-12-12
"9789",-0.109716670738106,-0.0924370450137382,-0.110256914716328,"ADA","p2",2020-12-13
"9790",-0.115509156030996,-0.0973172534648165,-0.116077922158836,"ADA","p2",2020-12-14
"9791",-0.108911593385205,-0.0917587618411899,-0.109447873169207,"ADA","p2",2020-12-15
"9792",-0.102796649562314,-0.0866068798745722,-0.103302819413567,"ADA","p2",2020-12-16
"9793",-0.120772227123288,-0.101751426833328,-0.121366908569606,"ADA","p2",2020-12-17
"9794",-0.111172280752079,-0.0936634063996502,-0.111719692141956,"ADA","p2",2020-12-18
"9795",-0.103384753005994,-0.0871023610455777,-0.103893818673733,"ADA","p2",2020-12-19
"9796",-0.0983514363366494,-0.0828617573487776,-0.0988357179947864,"ADA","p2",2020-12-20
"9797",-0.100018376470168,-0.0842661658048552,-0.10051086612772,"ADA","p2",2020-12-21
"9798",-0.104587360923389,-0.088115566435846,-0.105102348222556,"ADA","p2",2020-12-22
"9799",-0.0987500777987847,-0.0831976155053535,-0.0992363223641804,"ADA","p2",2020-12-23
"9800",-0.148420422439274,-0.125045220363328,-0.149151243370391,"ADA","p2",2020-12-24
"9801",-0.171812071158111,-0.144752844291601,-0.172658072373829,"ADA","p2",2020-12-25
"9802",-0.149470570732831,-0.125929977478447,-0.15020656258545,"ADA","p2",2020-12-26
"9803",-0.131973599575028,-0.111188659685652,-0.132623436486548,"ADA","p2",2020-12-27
"9804",-0.119242574136023,-0.100462683736331,-0.119829723583698,"ADA","p2",2020-12-28
"9805",-0.151082872839615,-0.127288353023547,-0.151826803654457,"ADA","p2",2020-12-29
"9806",-0.153232499309453,-0.129099428017151,-0.153987014867234,"ADA","p2",2020-12-30
"9807",-0.136847977765981,-0.115295356628057,-0.137521816075351,"ADA","p2",2020-12-31
"9808",-0.123802457163826,-0.104304416354199,-0.124412059437773,"ADA","p2",2021-01-01
"9809",-0.114768200404065,-0.0966929932846721,-0.115333318072533,"ADA","p2",2021-01-02
"9810",-0.106796676068113,-0.0899769295460143,-0.107322542016759,"ADA","p2",2021-01-03
"9811",-0.155892808591909,-0.131340756770917,-0.156660423490568,"ADA","p2",2021-01-04
"9812",-0.157596931659104,-0.132776492102763,-0.158372937645635,"ADA","p2",2021-01-05
"9813",-0.232405742930903,-0.195803426919824,-0.233550106884693,"ADA","p2",2021-01-06
"9814",-0.319569069539366,-0.269239125351524,-0.321142624991633,"ADA","p2",2021-01-07
"9815",-0.280811833853128,-0.236585889378947,-0.282194548997799,"ADA","p2",2021-01-08
"9816",-0.232062494592703,-0.195514237848777,-0.233205168394518,"ADA","p2",2021-01-09
"9817",-0.223549810248931,-0.188342243104685,-0.224650567663526,"ADA","p2",2021-01-10
"9818",-0.208927979215708,-0.176023250518521,-0.209956738855369,"ADA","p2",2021-01-11
"9819",-0.217549954955346,-0.183287324010641,-0.218621169132155,"ADA","p2",2021-01-12
"9820",-0.188360269070632,-0.158694814140351,-0.189287753475846,"ADA","p2",2021-01-13
"9821",-0.185406263969622,-0.156206044652033,-0.186319202878179,"ADA","p2",2021-01-14
"9822",-0.157572890849282,-0.132756237556168,-0.158348778459065,"ADA","p2",2021-01-15
"9823",-0.136288710333884,-0.114824169993905,-0.136959794815049,"ADA","p2",2021-01-16
"9824",-0.180339434150214,-0.151937205897241,-0.181227424030695,"ADA","p2",2021-01-17
"9825",-0.192015133446909,-0.161774062358478,-0.192960614374049,"ADA","p2",2021-01-18
"9826",-0.171260187544504,-0.144287878574995,-0.172103471289878,"ADA","p2",2021-01-19
"9827",-0.151564547646779,-0.127694167340846,-0.152310850224384,"ADA","p2",2021-01-20
"9828",-0.135757674198713,-0.114376768420375,-0.136426143862346,"ADA","p2",2021-01-21
"9829",-0.209094268329207,-0.176163350233235,-0.210123846775085,"ADA","p2",2021-01-22
"9830",-0.204286044016593,-0.172112388385494,-0.20529194680577,"ADA","p2",2021-01-23
"9831",-0.176760083485917,-0.148921578497597,-0.177630448673366,"ADA","p2",2021-01-24
"9832",-0.156013543542111,-0.131442476791689,-0.156781752938665,"ADA","p2",2021-01-25
"9833",-0.140066269080131,-0.11800678905735,-0.140755954229283,"ADA","p2",2021-01-26
"9834",-0.126553042095595,-0.106621802959549,-0.12717618822697,"ADA","p2",2021-01-27
"9835",-0.146412181952565,-0.12335326402689,-0.147133114324155,"ADA","p2",2021-01-28
"9836",-0.158884965611446,-0.133861669511364,-0.159667313866494,"ADA","p2",2021-01-29
"9837",-0.142539537584864,-0.120090534677455,-0.143241401087654,"ADA","p2",2021-01-30
"9838",-0.134742317078493,-0.113521323106591,-0.135405787132073,"ADA","p2",2021-01-31
"9839",-0.133430472997696,-0.112416085502024,-0.134087483541885,"ADA","p2",2021-02-01
"9840",-0.170434983999386,-0.143592638947941,-0.171274204449337,"ADA","p2",2021-02-02
"9841",-0.182821372304359,-0.154028255756233,-0.18372158322776,"ADA","p2",2021-02-03
"9842",-0.160837759560532,-0.135506911760877,-0.161629723356814,"ADA","p2",2021-02-04
"9843",-0.14327505801597,-0.120710215667968,-0.143980543215272,"ADA","p2",2021-02-05
"9844",-0.254454299497434,-0.214379486529702,-0.255707230361188,"ADA","p2",2021-02-06
"9845",-0.267336427988081,-0.225232767832824,-0.268652790345854,"ADA","p2",2021-02-07
"9846",-0.233619487356785,-0.196826014894611,-0.234769827778078,"ADA","p2",2021-02-08
"9847",-0.219865623089313,-0.185238290241172,-0.22094823959684,"ADA","p2",2021-02-09
"9848",-0.195934332060986,-0.165076013978683,-0.196899111089649,"ADA","p2",2021-02-10
"9849",-0.292101709621381,-0.246097686880355,-0.293540016020851,"ADA","p2",2021-02-11
"9850",-0.261904118134246,-0.22065600965096,-0.263193731843281,"ADA","p2",2021-02-12
"9851",-0.231365071612939,-0.194926654221419,-0.232504311309777,"ADA","p2",2021-02-13
"9852",-0.20661088097361,-0.174071079412115,-0.207628231240713,"ADA","p2",2021-02-14
"9853",-0.187054347211521,-0.157594566048034,-0.187975401268315,"ADA","p2",2021-02-15
"9854",-0.165958628326477,-0.139821278697484,-0.166775807238161,"ADA","p2",2021-02-16
"9855",-0.147786446510058,-0.124511091309718,-0.148514145748949,"ADA","p2",2021-02-17
"9856",-0.132825831711543,-0.111906671085698,-0.133479865007045,"ADA","p2",2021-02-18
"9857",-0.123435297740662,-0.103995082030637,-0.124043092124649,"ADA","p2",2021-02-19
"9858",-0.115990659231425,-0.0977229232022677,-0.116561796277037,"ADA","p2",2021-02-20
"9859",-0.212642941465925,-0.179153131606213,-0.213689993548945,"ADA","p2",2021-02-21
"9860",-0.196787882031589,-0.165795135662957,-0.19775686393324,"ADA","p2",2021-02-22
"9861",-0.179782974400254,-0.15146838475448,-0.180668224277534,"ADA","p2",2021-02-23
"9862",-0.208113427234827,-0.175336984907141,-0.209138176027279,"ADA","p2",2021-02-24
"9863",-0.206275350947752,-0.173788393071971,-0.207291049067786,"ADA","p2",2021-02-25
"9864",-0.197241305605822,-0.166177148123412,-0.198212520161397,"ADA","p2",2021-02-26
"9865",-0.192040985235753,-0.161795842667276,-0.192986593456887,"ADA","p2",2021-02-27
"9866",-0.187404138453613,-0.15788926756033,-0.188326914879586,"ADA","p2",2021-02-28
"9867",-0.17189127081937,-0.144819570547543,-0.172737662013564,"ADA","p2",2021-03-01
"9868",-0.15793473680933,-0.133061095250737,-0.158712406145624,"ADA","p2",2021-03-02
"9869",-0.15830793800211,-0.133375519806497,-0.159087444977987,"ADA","p2",2021-03-03
"9870",-0.145909516667313,-0.122929765088332,-0.146627973919201,"ADA","p2",2021-03-04
"9871",-0.160858630248974,-0.135524495458541,-0.161650696812354,"ADA","p2",2021-03-05
"9872",-0.157961676285587,-0.133083791943616,-0.158739478271639,"ADA","p2",2021-03-06
"9873",-0.149876033179452,-0.126271582361073,-0.150614021525801,"ADA","p2",2021-03-07
"9874",-0.13849613731466,-0.116683942313041,-0.139178091148001,"ADA","p2",2021-03-08
"9875",-0.13036882496265,-0.109836626106038,-0.131010759977266,"ADA","p2",2021-03-09
"9876",-0.142627760511836,-0.120164863096436,-0.143330058423588,"ADA","p2",2021-03-10
"9877",-0.13794806045868,-0.116222183815755,-0.138627315566119,"ADA","p2",2021-03-11
"9878",-0.132124593190669,-0.111315872838875,-0.132775173593501,"ADA","p2",2021-03-12
"9879",-0.136277303112401,-0.114814559331837,-0.136948331424502,"ADA","p2",2021-03-13
"9880",-0.134360104992132,-0.113199306811401,-0.135021693036565,"ADA","p2",2021-03-14
"9881",-0.126682704166008,-0.106731044140116,-0.127306488752344,"ADA","p2",2021-03-15
"9882",-0.123782564821657,-0.104287656919957,-0.124392069145875,"ADA","p2",2021-03-16
"9883",-0.182682480939105,-0.15391123883168,-0.183582007962574,"ADA","p2",2021-03-17
"9884",-0.205388838400618,-0.17304150019167,-0.206400171340211,"ADA","p2",2021-03-18
"9885",-0.215604379316316,-0.181648163236688,-0.216666013494789,"ADA","p2",2021-03-19
"9886",-0.205861039716338,-0.173439333027674,-0.206874697771299,"ADA","p2",2021-03-20
"9887",-0.199858274547055,-0.168381962343466,-0.200842375036028,"ADA","p2",2021-03-21
"9888",-0.183614468754004,-0.154696444935898,-0.184518584877756,"ADA","p2",2021-03-22
"9889",-0.177783831328491,-0.149784093052314,-0.17865923744184,"ADA","p2",2021-03-23
"9890",-0.162951146425461,-0.137287454639645,-0.163753516521167,"ADA","p2",2021-03-24
"9891",-0.154940417834511,-0.130538361048189,-0.155703343168967,"ADA","p2",2021-03-25
"9892",-0.145727098380758,-0.122776076435074,-0.146444657406513,"ADA","p2",2021-03-26
"9893",-0.153495170364056,-0.129320730176018,-0.154250979311934,"ADA","p2",2021-03-27
"9894",-0.142537383429104,-0.120088719786504,-0.143239236324849,"ADA","p2",2021-03-28
"9895",-0.132981237484117,-0.112037601511295,-0.133636035996357,"ADA","p2",2021-03-29
"9896",-0.125454809595094,-0.105696534571423,-0.12607254803873,"ADA","p2",2021-03-30
"9897",-0.118346692057467,-0.0997078969617664,-0.118929430189206,"ADA","p2",2021-03-31
"9898",-0.112821537344389,-0.095052916351392,-0.11337706966007,"ADA","p2",2021-04-01
"9899",-0.1077194535634,-0.090754375893006,-0.108249863260791,"ADA","p2",2021-04-02
"9900",-0.103463664882657,-0.0871688448410314,-0.103973119111824,"ADA","p2",2021-04-03
"9901",-0.100948849379789,-0.0850500955910223,-0.101445920678243,"ADA","p2",2021-04-04
"9902",-0.0980998572012634,-0.0826498002076636,-0.0985829000858209,"ADA","p2",2021-04-05
"9903",-0.0968706133698582,-0.0816141538777846,-0.0973476034679685,"ADA","p2",2021-04-06
"9904",-0.100856305507195,-0.084972126745822,-0.101352921120387,"ADA","p2",2021-04-07
"9905",-0.106304647932001,-0.0895623924783119,-0.106828091138178,"ADA","p2",2021-04-08
"9906",-0.102961602628322,-0.0867458539601429,-0.103468584707105,"ADA","p2",2021-04-09
"9907",-0.0996241552359946,-0.0839340317205495,-0.100114703751453,"ADA","p2",2021-04-10
"9908",-0.0966349249490569,-0.0814155847723218,-0.0971107545193348,"ADA","p2",2021-04-11
"9909",-0.104776391539461,-0.0882748260219162,-0.105292309623815,"ADA","p2",2021-04-12
"9910",-0.103527332504495,-0.0872224852476002,-0.104037100232504,"ADA","p2",2021-04-13
"9911",-0.118119157653129,-0.0995161976709069,-0.118700775407345,"ADA","p2",2021-04-14
"9912",-0.119660674659052,-0.100814936284714,-0.12024988283024,"ADA","p2",2021-04-15
"9913",-0.114355871378818,-0.0963456032626202,-0.114918958742581,"ADA","p2",2021-04-16
"9914",-0.113524243945106,-0.0956449514655179,-0.114083236382271,"ADA","p2",2021-04-17
"9915",-0.110923389064371,-0.093453713451574,-0.111469574913639,"ADA","p2",2021-04-18
"9916",-0.135523448027365,-0.114179431270071,-0.13619076436327,"ADA","p2",2021-04-19
"9917",-0.129908406633148,-0.109448720516459,-0.130548074551722,"ADA","p2",2021-04-20
"9918",-0.124235504411053,-0.10466926161988,-0.12484723900606,"ADA","p2",2021-04-21
"9919",-0.120109491251061,-0.101193067331157,-0.120700909391433,"ADA","p2",2021-04-22
"9920",-0.123131891180285,-0.103739459929726,-0.123738191592881,"ADA","p2",2021-04-23
